@relation combinedRaw

@attribute AccX1 numeric
@attribute AccY1 numeric
@attribute AccZ1 numeric
@attribute GyrX1 numeric
@attribute GyrY1 numeric
@attribute GyrZ1 numeric
@attribute AccX2 numeric
@attribute AccY2 numeric
@attribute AccZ2 numeric
@attribute GyrX2 numeric
@attribute GyrY2 numeric
@attribute GyrZ2 numeric
@attribute AccX3 numeric
@attribute AccY3 numeric
@attribute AccZ3 numeric
@attribute GyrX3 numeric
@attribute GyrY3 numeric
@attribute GyrZ3 numeric
@attribute AccX4 numeric
@attribute AccY4 numeric
@attribute AccZ4 numeric
@attribute GyrX4 numeric
@attribute GyrY4 numeric
@attribute GyrZ4 numeric
@attribute AccX5 numeric
@attribute AccY5 numeric
@attribute AccZ5 numeric
@attribute GyrX5 numeric
@attribute GyrY5 numeric
@attribute GyrZ5 numeric
@attribute AccX6 numeric
@attribute AccY6 numeric
@attribute AccZ6 numeric
@attribute GyrX6 numeric
@attribute GyrY6 numeric
@attribute GyrZ6 numeric
@attribute AccX7 numeric
@attribute AccY7 numeric
@attribute AccZ7 numeric
@attribute GyrX7 numeric
@attribute GyrY7 numeric
@attribute GyrZ7 numeric
@attribute AccX8 numeric
@attribute AccY8 numeric
@attribute AccZ8 numeric
@attribute GyrX8 numeric
@attribute GyrY8 numeric
@attribute GyrZ8 numeric
@attribute AccX9 numeric
@attribute AccY9 numeric
@attribute AccZ9 numeric
@attribute GyrX9 numeric
@attribute GyrY9 numeric
@attribute GyrZ9 numeric
@attribute AccX10 numeric
@attribute AccY10 numeric
@attribute AccZ10 numeric
@attribute GyrX10 numeric
@attribute GyrY10 numeric
@attribute GyrZ10 numeric
@attribute AccX11 numeric
@attribute AccY11 numeric
@attribute AccZ11 numeric
@attribute GyrX11 numeric
@attribute GyrY11 numeric
@attribute GyrZ11 numeric
@attribute AccX12 numeric
@attribute AccY12 numeric
@attribute AccZ12 numeric
@attribute GyrX12 numeric
@attribute GyrY12 numeric
@attribute GyrZ12 numeric
@attribute AccX13 numeric
@attribute AccY13 numeric
@attribute AccZ13 numeric
@attribute GyrX13 numeric
@attribute GyrY13 numeric
@attribute GyrZ13 numeric
@attribute AccX14 numeric
@attribute AccY14 numeric
@attribute AccZ14 numeric
@attribute GyrX14 numeric
@attribute GyrY14 numeric
@attribute GyrZ14 numeric
@attribute AccX15 numeric
@attribute AccY15 numeric
@attribute AccZ15 numeric
@attribute GyrX15 numeric
@attribute GyrY15 numeric
@attribute GyrZ15 numeric
@attribute AccX16 numeric
@attribute AccY16 numeric
@attribute AccZ16 numeric
@attribute GyrX16 numeric
@attribute GyrY16 numeric
@attribute GyrZ16 numeric
@attribute AccX17 numeric
@attribute AccY17 numeric
@attribute AccZ17 numeric
@attribute GyrX17 numeric
@attribute GyrY17 numeric
@attribute GyrZ17 numeric
@attribute AccX18 numeric
@attribute AccY18 numeric
@attribute AccZ18 numeric
@attribute GyrX18 numeric
@attribute GyrY18 numeric
@attribute GyrZ18 numeric
@attribute AccX19 numeric
@attribute AccY19 numeric
@attribute AccZ19 numeric
@attribute GyrX19 numeric
@attribute GyrY19 numeric
@attribute GyrZ19 numeric
@attribute AccX20 numeric
@attribute AccY20 numeric
@attribute AccZ20 numeric
@attribute GyrX20 numeric
@attribute GyrY20 numeric
@attribute GyrZ20 numeric
@attribute Label {Down,Left,Right,TiltLeft,TiltRight,Up}

@data
189,-117,-985,-15914,24390,4817,133,-42,433,56219,103475,-4207,41,145,1013,6951,77195,-14451,-205,-83,395,2256,-40060,12378,-5,75,46,-57743,-125792,-12195,39,86,-513,-13048,-122134,4024,47,-42,-289,-60,-33963,10670,-97,-48,-216,4207,4756,4878,-31,61,-72,12012,12926,2195,-134,114,-164,6524,32804,12073,23,-241,80,-15060,25060,-9634,-40,33,192,5000,31951,-9085,25,45,27,6280,8170,-4756,4,39,73,1951,2195,1707,8,-12,-45,-182,-3475,2012,-13,-26,11,2987,2317,853,0,-6,-26,-1280,-1646,-1219,1,24,1,487,-182,1646,0,-36,-10,-792,670,1585,7,18,36,-487,2073,-2073,Left
273,3,963,60548,209634,-12804,-162,-49,-54,-24634,-104634,9878,41,-1,-310,-34634,-113109,-7073,23,130,-103,-9024,-49451,-2195,50,-27,-243,-18048,-53963,13719,-47,-126,-239,-2317,-29817,12256,54,103,-372,-8231,-4329,-4390,-171,-88,-72,25304,67134,3231,-57,15,133,10548,50304,-4634,-44,18,224,-2439,20060,-6036,50,19,1,-2439,4146,-3475,-8,-3,27,9573,3475,548,8,13,-17,-4573,1585,-4268,-18,24,36,1280,1097,1829,7,-14,-12,1768,-2987,3170,0,-39,-5,-792,-1219,1829,13,16,-13,-609,121,-2560,-20,15,30,-182,2743,365,0,-12,-1,-426,-1158,1463,32,-9,-9,1524,426,-304,Left
341,-116,1271,57865,174573,-12378,-211,152,-483,-22134,-54939,3109,-74,-37,56,-36280,-107926,3780,64,36,-372,-12743,-97926,-2378,34,-30,-315,792,-16280,6402,-24,48,-201,-731,1158,1646,-41,-41,-90,1707,13109,6036,51,-98,-108,-5426,29146,60,-135,13,94,3170,29695,-670,-17,76,148,3597,23780,-7804,3,33,80,5426,5182,-1158,7,-1,-32,2926,-2012,731,-9,-16,0,365,365,1219,2,-12,10,1463,-1280,365,3,-1,-29,-2195,-1829,365,16,25,-17,426,1524,-426,-11,-24,22,1707,1158,1829,-4,7,10,-1280,792,-914,7,-10,-25,-731,0,-487,-7,0,14,1158,670,0,Left
304,267,1333,67804,227439,-16707,-118,-235,-325,-31036,-98597,12439,0,-143,-335,-48109,-145182,3048,45,98,-314,731,-80365,-9024,-6,74,-218,-487,-29329,3292,-60,-6,-306,-8658,-60,13170,-69,-89,-47,-16768,17134,5853,-35,-1,-172,2195,42012,-2500,-31,-50,178,18170,41829,-2134,-37,139,236,9939,22682,-12256,18,17,-55,2682,-2926,1951,9,-47,0,3658,2073,5304,-6,-25,-15,670,-243,0,-5,0,-8,-1219,548,-1585,0,22,25,-1158,2926,-1158,-8,-6,-4,1768,670,1463,0,-12,38,365,3414,-1097,5,20,-10,-487,-5060,-487,0,-3,-41,-792,-365,487,9,4,-9,-609,487,-182,Left
146,-56,990,52621,143902,-3109,38,-27,-311,-42560,-102134,-2987,18,103,-297,-18353,-75853,-10243,1,-70,83,21097,-32439,11524,-6,40,-102,-26402,-30487,-10670,29,133,-516,-15792,-47865,10914,0,-73,-227,426,18048,20914,-194,-111,159,8780,58048,5243,-51,-7,105,-1036,35670,-7195,9,40,133,13902,28963,-10060,-9,36,26,9024,4024,-731,6,-34,-8,-487,3109,-1280,5,13,23,-60,609,-2743,-24,8,0,-670,-1951,-548,5,2,3,-853,-609,60,1,-20,-38,670,-2865,609,27,30,6,2378,3292,-1524,-35,-20,38,-1646,1341,3109,20,-3,-33,-1646,-3780,121,-5,9,1,304,2073,-1768,Left
253,-214,-983,-22560,-22682,2439,222,89,296,47682,135853,-17865,209,143,917,74451,172134,-9573,-378,-80,1174,-975,-6036,37317,-179,-195,-651,-75121,-233292,-4085,52,234,-410,-34756,-62073,-40243,-43,16,197,-4390,-35609,14329,81,62,-182,-7804,-46524,7439,-17,-45,-339,-23109,-40243,13658,-63,-20,-71,11707,-4451,11219,-41,-69,-125,8292,-3292,14390,-29,5,-257,-18109,31768,-15914,-72,50,147,36097,87865,-8109,-44,-17,211,9146,32987,-853,21,28,18,975,-487,-3475,17,35,30,182,-2743,304,-16,-32,12,1341,-121,-121,-7,9,-16,-1646,-2256,-1585,-15,-24,35,2682,3048,1097,12,41,-58,-3231,-5121,-1890,Left
126,-56,-1188,22134,-10426,8353,141,138,615,12621,89573,-1097,157,-181,761,11524,85121,-9634,-181,80,404,-6219,-13475,-426,-152,121,348,-36707,-115853,10060,198,-150,-577,-8597,-149329,14695,31,6,-397,11463,-21097,-10975,271,-445,-560,-23231,11341,-15792,-608,505,-2,25182,75487,3597,-21,-49,262,-5243,38414,3536,30,45,201,-9146,16280,-243,37,0,17,121,-2682,1280,-6,-36,-9,0,-2378,-243,-10,-8,-11,3292,-60,-2256,-11,38,7,1036,-1097,-2865,-1,20,-15,1036,-2743,1219,10,-17,-27,-731,-548,1097,18,-4,12,1829,2256,-365,-11,-24,9,1707,-365,1402,-2,23,3,-487,975,-1707,Left
45,-43,-1023,-8170,-17682,-8780,177,180,632,10792,76219,-121,116,-275,810,18475,105365,21402,-213,220,769,23963,-5914,-2378,-69,-82,-187,-68109,-159085,-3597,186,-56,-497,28963,-73658,5000,-99,-23,-433,-22256,-2743,-21707,-73,-30,-648,-15304,-17073,-1951,-158,211,167,39939,62195,365,4,-57,183,-15426,19329,13109,54,-74,169,1341,18048,6036,23,13,102,9207,5060,-5182,-6,47,-17,-6097,-2621,-5487,0,-31,19,3353,-3902,4268,-1,-23,-32,-2256,-5000,2012,-6,6,-34,792,-365,-1890,1,47,2,-1097,2743,-1585,3,-13,35,-60,-60,2378,-15,-23,7,1402,243,-121,24,3,-5,365,-2256,-1341,Left
9,-161,-1063,-13536,-58292,4634,182,291,263,487,92560,-27743,243,-129,915,30792,137500,28353,-376,-4,1127,32926,33536,13902,76,13,-109,-63597,-147256,-19756,124,-92,-435,27804,-108231,15060,-52,-35,-332,-29268,-33902,-29756,-113,233,-950,-33963,-50243,-18841,-84,-83,-38,61768,67439,31463,-56,0,324,-11219,56951,365,65,-24,270,2195,19085,8780,20,6,34,-7012,3719,-4146,2,30,71,5609,-3719,-1585,-15,-24,0,304,-2743,2317,-28,-25,-8,-182,-4695,60,14,-1,-18,-609,-1951,-1280,-9,23,-45,-5000,-792,-2926,3,-8,26,1951,4085,1829,3,-3,45,-365,609,-365,-1,-2,-19,60,-1280,-60,Left
25,-222,-1185,-40609,-81646,-426,320,361,113,30304,94573,-19878,145,-169,1469,51463,200121,26768,-186,-29,625,-21097,-62012,-3109,-109,83,12,-21890,-94390,-9085,88,-177,-337,19695,-119817,25853,-86,53,-392,-43292,-47987,-33719,278,76,-1117,-24207,-45426,-16036,-487,20,276,63109,109146,34329,-51,-6,328,-6585,42073,-2560,33,34,125,-17256,4512,-3170,29,-19,17,1463,3353,975,2,-1,78,12195,3231,-1646,1,28,45,-1707,-3597,-853,10,-59,-74,-2926,-6219,4878,-18,18,-2,426,-975,-1768,7,29,-18,-1524,0,-426,0,-30,-18,1707,2012,1524,-1,17,53,1890,3536,-2073,0,-5,-28,-1768,-4390,975,Left
112,39,-1140,3231,-52256,4207,188,17,597,-1524,124146,-1097,27,-334,1159,22195,136158,-1646,-176,95,743,27560,-47621,18597,139,184,-305,-58658,-164451,-28414,-15,-135,-470,25609,-92256,18109,-185,47,-591,-60548,-34390,-41646,59,223,-795,51158,-16219,22987,-224,-133,618,-17134,132317,12865,-4,-48,128,5853,12439,4695,77,18,-29,-7621,548,-4695,-13,-10,77,8719,13231,-2743,-15,45,82,3963,-60,-3841,3,-20,-17,-2987,-5487,1097,-3,-4,-28,-1219,-4573,-60,3,22,-26,731,-365,-1341,5,2,17,1097,1158,1402,-2,-24,20,365,426,792,-2,17,0,-60,-365,-1951,15,14,-29,-1646,-1829,1463,Left
78,-109,-1307,13780,-35365,9878,208,336,760,-10304,91219,-15060,60,-228,1075,15426,112317,36280,-283,-269,740,11829,-34878,-3170,151,234,-174,-30487,-111951,-29024,-62,-186,-468,23963,-69756,14695,-151,165,-727,-62317,-70365,-52500,-294,915,-2259,5243,-27926,15426,195,-908,2032,41158,127865,21280,5,24,339,-3536,29878,3963,80,-6,-23,-11951,-9146,1890,-5,5,45,5121,6829,-5060,-12,23,45,4695,792,-2926,10,-4,-9,426,-4451,3048,-7,-7,-41,-3292,-4817,1280,0,-7,12,853,-1524,548,3,13,-8,365,3048,-975,-22,0,0,792,-426,1158,26,-24,-1,792,1158,304,0,8,-11,243,-1402,-1097,Left
187,-179,-1403,-53170,-44573,3475,200,171,929,80365,172439,-7195,-62,76,1198,-7378,60426,5670,-52,-187,421,-8292,-52256,5670,41,-9,-191,3231,-162682,0,-39,-9,-362,-9329,-81402,-8048,-44,237,-1045,-53475,-60731,-30853,-215,-62,-182,52743,90792,35365,-62,-10,398,5243,66280,3597,22,-82,211,-12865,17743,975,17,28,7,-5731,121,-4939,24,12,22,2560,0,-5304,-10,39,38,731,1158,-1158,-24,-40,-7,1158,-4756,3414,14,28,-40,-914,-5121,-1341,1,13,-13,3536,1463,914,-2,-15,30,670,3231,1158,-1,-19,14,731,853,-243,-1,26,-23,-1402,-3902,-853,7,-16,-13,-487,1524,914,Left
70,-137,-1092,-32073,-22865,-3780,144,114,392,43841,98170,-3719,187,53,1162,5243,115731,-3109,77,-113,509,32560,-48780,16341,-139,101,104,-47256,-119817,1280,-64,-187,-460,23597,-127804,19085,-204,20,-467,-52804,-27682,-44634,109,305,-966,31402,-4085,-60,-256,-102,546,-4146,120731,15121,-12,-72,258,-5548,24207,7012,103,6,19,-7865,-4024,-1219,2,0,15,6402,1219,-1768,-39,20,99,8353,3841,-2682,39,-2,-39,-2256,-8048,1463,-27,-16,-36,-2500,-2317,-182,-6,13,-4,1951,487,-853,11,20,3,1463,548,548,4,-34,-14,487,60,1402,-6,10,-2,304,-182,-182,-8,-5,-1,-487,365,-1585,Left
270,-176,-1952,-45365,-78353,1707,404,382,1695,105365,277560,-14390,-235,-627,1727,31341,50975,72134,97,408,-291,-147865,-225548,-73597,-130,-67,-430,76707,-116463,28048,-325,-43,-657,-52500,-73475,-37439,555,713,-2771,42012,13048,2439,-633,-450,2159,-14390,93475,5914,-70,-148,387,-10060,54268,24390,33,-37,173,4756,15304,-3719,25,48,14,5304,-3597,-4756,20,3,9,4207,-914,-60,-34,-3,-6,487,-2987,1402,-13,-6,-18,-1646,-5182,121,18,15,-31,1646,-1280,-731,11,3,-8,-426,2926,-731,-5,-20,38,-792,1951,60,-8,9,-12,365,-487,-1402,11,17,-14,426,-365,-121,-18,-30,29,609,0,1890,Left
59,-38,-1643,-56463,-55365,-15548,437,31,408,97500,127256,33170,71,-182,2410,-3475,228414,-5670,132,269,368,-40853,-134390,-16463,-181,-164,-568,25426,-233231,38109,-426,-179,-812,-43414,-93170,-58170,160,604,-1219,37682,-1524,-15365,-232,-179,467,-24024,104512,28231,-87,-191,571,-1402,59634,18658,61,-3,-48,-9878,-8902,-3048,47,71,22,10060,5304,-7682,-7,9,15,6890,4573,1219,-12,-34,25,3292,-731,4085,-2,-11,-15,-1890,-2621,365,5,-4,-17,853,-1646,-2560,2,27,20,-182,182,-487,-8,-15,-21,-304,670,1036,2,7,30,487,1402,-853,4,16,-18,121,-1219,365,0,-25,-23,-914,548,1219,Left
-374,-1079,60,-6341,-30000,-22682,166,651,139,-8597,-13414,-77560,398,1425,-680,-32621,-9451,-22500,-268,-742,341,38597,35487,104329,84,-53,173,12012,-4390,792,-33,-215,-165,-8658,-12073,5426,5,-33,-24,6280,-1951,914,-29,-61,3,5731,-60,487,14,28,56,2256,2317,-4390,40,106,-52,-6219,-792,-5121,-10,-62,-27,-1951,2500,12743,-78,-64,106,11829,7560,28231,-122,621,-64,19329,-19634,-7195,47,-809,106,10731,12256,-7012,101,539,-57,-34024,-3719,-39451,-21,-185,7,-2743,2012,15731,-15,-51,-19,1280,-1585,1280,-9,-36,45,6707,1402,2682,-8,-19,-9,-6951,-426,-304,-6,0,-14,1341,-487,1158,Left
83,1302,-203,-18963,-28475,-35914,-126,-563,-55,19817,35000,85365,40,-1043,323,37256,15365,45914,-219,-628,-4,2804,-17926,-55426,3,477,9,-45670,1219,-36707,-80,449,83,6280,-426,-20487,-8,2,-94,1341,-7560,11463,10,-7,82,8780,7012,4451,4,-18,-20,-4634,-2621,-1280,32,49,9,-8170,-1097,1036,-41,-28,-32,2378,-670,-670,10,32,25,914,182,-853,17,-19,28,-609,792,3292,-14,-34,-21,-2012,-1036,1463,13,52,19,2926,-365,-4695,6,-22,-23,-4817,731,2500,-18,3,-6,2804,-487,975,0,7,1,914,853,-853,0,-20,18,-2134,548,2682,-6,-10,-12,-304,243,-2134,Left
157,93,1125,-21768,-11768,38414,62,-132,-280,21768,-119085,12195,-108,37,-1598,86585,-77378,-58902,-210,76,-305,-75609,159878,-14268,-66,54,189,7012,23963,12987,187,-58,334,-34207,88963,4512,45,-76,542,2560,64756,60,31,14,360,18170,-15548,-2987,0,21,109,12987,-36768,-1036,-62,-23,-135,-21585,-60060,-365,-9,54,-322,7378,-22317,-3292,-78,4,10,7621,5182,7134,19,-1,-71,-9756,-853,3597,1,-62,-37,670,-2012,5548,-17,-26,60,9512,7317,-1402,17,34,18,-11097,1097,-4634,12,15,2,1646,-2317,60,0,-38,26,60,-975,609,10,51,-49,3292,426,-2317,-14,-26,50,2012,1463,4146,Right
225,183,1244,33963,-2926,36646,8,-368,-498,-70365,-108414,-9451,27,439,-1054,72439,-60121,-13353,-378,-501,-688,-20243,39573,-2560,-45,193,105,-20792,83719,-26707,44,73,387,-27804,97804,8231,134,-46,39,9878,23414,731,89,-64,258,21890,26158,-853,-28,89,457,14573,15365,-2987,-14,66,246,-4695,-43902,3475,-28,-127,-280,-12682,-42195,0,-53,55,-119,6402,-11951,-5365,3,67,-13,-10060,-12804,4817,-1,-48,-124,-5670,-17560,5182,6,45,17,13109,6097,1158,-20,-109,-73,-3109,365,4939,12,43,110,1768,8292,-2743,2,16,-22,-6890,-7865,0,-13,-36,-35,-3902,-1036,1768,0,46,38,9634,9085,-4390,Right
184,185,983,-7804,-47073,42621,65,-374,-807,-16829,-89634,9146,-165,99,-664,34024,30609,-29085,-287,-68,-84,25182,14695,-13414,-94,95,91,-35243,42012,-17621,77,-64,-221,-16524,33536,1951,45,78,74,-22012,51890,-10731,169,-9,257,4512,63719,-11768,250,219,445,30914,17865,-2987,-109,-125,375,34512,-30121,9939,-100,-98,-217,-41097,-72317,18292,-23,74,-149,11890,-14695,-4451,7,-4,-137,-13170,-5060,-2500,-31,-35,-82,7439,-10548,5792,74,-32,-44,-792,304,7987,-39,5,133,10792,10792,-2743,-1,41,-40,-8780,-3109,-853,-8,2,8,-2560,2256,2621,7,17,-24,5121,4878,-5000,5,-29,59,18414,1463,4695,Right
237,340,1433,-22378,-19085,29451,-18,-476,-761,-28475,-119756,21524,61,264,-1097,76524,-33292,-45365,-235,-149,-552,-34695,48902,-16890,-62,-45,-110,-24085,58475,609,32,-45,284,-16951,114573,7134,17,143,523,11341,66768,3658,108,-55,569,12987,17987,-12500,-69,43,268,22073,-50548,8353,-14,-30,-69,-7012,-41768,243,-63,19,-207,-8475,-36646,-6890,12,-40,-271,2134,-21341,-2195,-23,63,-58,-8414,2926,3902,26,13,-2,9512,-3231,3475,16,14,26,-6280,9695,-2987,-4,-36,38,1585,2560,4207,-2,27,-15,5182,-914,487,16,-16,-11,548,-670,3231,-20,-60,24,-2682,4756,670,-2,33,12,121,121,-1707,Right
-104,182,1077,13292,-7134,14756,20,-109,-165,-21951,-110365,10365,389,179,-1506,113231,-76524,14329,-104,-293,-153,-164085,141524,-56341,-210,-125,415,48902,63658,18475,106,144,-224,-4634,15548,-2743,17,-81,277,10975,82012,-3048,-23,207,567,16585,38170,-17926,-90,-1,455,-1280,-43841,3902,45,80,-257,-487,-72926,10304,12,-146,-460,-18414,-46402,7378,-24,-35,9,3353,9634,-60,-57,-18,-46,2560,-3109,1463,29,2,-34,853,-4756,853,-2,-2,35,60,5426,-1158,-4,45,43,-2987,5121,-2073,-13,-43,-34,-609,426,853,26,47,18,6951,-2256,-60,-15,-48,9,-5487,-975,4024,-2,20,-18,182,2378,-1341,Right
-24,274,1406,47195,7804,23963,59,-259,-290,-63658,-114512,3536,540,145,-1512,49390,-131341,-12317,-370,-431,-642,-105000,128292,-22926,-44,153,271,65304,91768,2926,-83,-9,119,18292,55731,8353,-31,141,394,-13902,61219,-4878,75,-78,109,9146,24207,-12378,-98,101,588,25548,3963,-4817,-101,-19,195,-16219,-33841,6036,92,12,-336,-24573,-71158,-609,23,78,-162,8841,-25548,2865,-31,-91,-95,3048,-12804,11829,14,-39,-104,-9207,1585,-1219,-44,-11,43,5731,9817,975,-5,21,22,-1158,2926,-2500,21,7,22,2195,609,365,-8,-5,0,-1097,914,0,5,-3,-17,4756,-792,-1585,5,1,-10,-4390,1036,853,Right
15,216,1087,-11707,-53780,30609,92,-339,-651,-29390,-104329,11097,-21,-79,-1127,37256,-15243,-22560,132,227,-88,44939,103597,-27073,-171,-84,281,-21402,56890,3536,-65,-41,30,-29939,46341,7500,93,147,157,15853,30792,-5670,20,-31,209,-1463,42012,-3902,-99,-50,145,7621,13353,-6768,-36,71,400,15548,-21341,3048,51,32,-95,-11158,-59329,2621,37,-17,-196,-13780,-26219,-731,-67,-22,-20,7804,-12134,4268,6,-35,-92,-12012,-8292,975,29,26,-66,4939,1585,182,-10,-37,24,60,5060,1890,16,35,38,-2256,2804,-609,-13,-15,7,-3048,304,548,-1,0,-17,5243,-1951,365,13,10,0,-1707,243,1097,Right
-26,36,1110,7987,-81097,29756,216,-166,-705,-15548,-119451,5670,128,114,-1549,-39756,4207,-37317,-78,50,231,68597,170121,-975,-334,-192,512,-19146,41158,17560,98,17,-104,-18658,33353,-11036,31,92,110,8719,36280,-6890,-70,-3,387,11585,44634,-9024,54,-385,75,-975,-7012,-4207,-69,461,334,11097,-45304,1524,16,81,-10,-8353,-26829,-1402,39,-30,-170,-5000,-31219,5000,-41,-33,-156,-6158,-25365,6951,16,-40,-89,-4451,-6280,3109,-12,-34,-106,1219,-1402,3597,-19,11,58,7378,10609,-1768,9,-2,36,2804,5060,-2317,12,18,21,-1402,1524,1829,-2,11,-10,-4512,-3719,487,-11,1,30,4817,2500,-1280,Right
22,80,-1087,-12195,-28353,9756,-84,-252,541,13353,73170,-25731,109,43,88,3719,50060,-12195,73,52,219,14634,38841,-7804,72,54,275,1524,33902,-6890,-38,119,287,10426,1646,7378,-187,-72,226,-29878,-61158,35182,-5,9,-96,670,-44390,-9817,6,7,-241,3841,-44817,609,-36,-51,-41,-3414,-14451,6951,9,-3,-90,-1097,-8292,3414,5,-3,0,1219,0,1646,0,-18,-31,-3841,304,1280,4,9,-2,1158,3414,-2195,1,-24,16,-304,3475,-1402,-5,46,38,1097,2012,-2560,11,-7,-13,60,-3170,1585,-10,0,7,609,-426,1280,7,-1,-2,-914,-487,1097,0,3,6,975,792,914,Right
417,-440,-1007,-53292,-230914,65243,-153,56,-319,37621,98475,-33475,-266,22,405,31646,139512,-26036,188,110,-77,18109,68841,-25243,-78,301,875,28048,104451,-14024,36,27,238,-51524,-30487,8902,15,14,98,-7134,-15365,304,-79,-71,90,4817,-44207,9756,-49,-19,-47,-2987,-29756,1036,-12,5,-161,-16524,-41341,853,14,14,-109,9451,-13231,3414,-34,-27,22,4451,-3963,6951,2,-33,-35,-7621,-6219,-914,16,54,-11,2378,6158,-1707,2,-3,16,7195,792,4695,23,-13,-23,-8231,-3963,-1036,-24,-11,39,3536,5243,243,41,36,-46,-2256,-6036,-426,-53,-58,75,3536,4329,3841,33,15,-100,-3170,-6524,-3170,Right
193,-286,-1011,-11036,-139085,47743,-96,-107,-54,12621,81158,-19512,72,13,231,1890,127378,-53231,121,332,585,37073,90121,-40121,36,344,393,-13902,16707,-4085,-141,-92,437,14085,-25914,48780,-64,-167,-213,-7500,-50792,21097,-100,28,-8,-17134,-35487,-4207,28,-41,-236,-12378,-34695,-731,-36,2,55,3292,-4268,4024,-34,-25,-35,-792,-16585,4878,-2,13,-31,-12134,-6768,-4939,15,12,-26,8170,1951,-3597,23,12,-32,-1768,-853,914,2,-19,37,2378,1341,3536,-2,-7,-2,-2500,-1707,243,1,4,-6,1280,-1158,-548,-10,6,5,-975,1402,792,14,-24,-19,-2987,1341,-1402,0,21,13,3841,548,-1341,Right
248,-303,-1001,9390,-137987,58719,-80,-72,-170,-16646,75487,-35731,-52,-20,298,15548,111951,-34268,111,291,345,28841,81036,-23353,70,167,340,1829,50548,-11707,-73,170,537,-4756,13536,19817,-151,-238,36,-12439,-31097,8231,-93,58,100,-6341,-59939,1280,-5,-35,-163,-14451,-48536,5365,-18,-26,-165,2621,-47621,10000,5,-16,-89,1036,-13292,3231,13,23,-57,-6951,-4634,-670,-2,-17,-23,2256,5243,853,-4,27,20,-60,3597,-1219,19,-19,-15,-1280,1158,2317,-19,-13,31,1402,609,-1463,-1,37,-5,-5243,426,-3170,17,0,-17,2926,-2682,4085,0,-37,5,1158,1707,1524,-11,26,10,121,-304,-1036,Right
679,343,-764,-37195,-239695,26890,-146,-571,-630,14573,23902,2621,-297,-244,259,15670,200426,-16463,-3,458,386,25731,115304,-45914,75,-93,269,17560,50731,15182,-264,95,1091,4512,76707,-15121,-50,64,-71,-17256,-56463,10365,-16,-52,-238,-15670,-80000,-2439,-36,41,-27,-4817,-35853,5365,77,-6,-194,1585,-37012,10853,-55,-26,18,7073,-2073,3048,9,22,-30,-2439,-10609,-975,-53,-29,-71,-6158,-8109,3414,59,-5,-9,1402,304,5121,27,-39,7,-5853,2317,3048,-24,3,16,609,304,-4207,11,2,-31,2439,-60,-3292,-19,42,65,609,1341,-1036,9,-25,-20,-2378,-426,1158,17,16,-14,-548,0,-670,Right
57,89,1020,5243,48170,22134,126,-189,-224,7743,-136280,15426,313,79,-1125,-135731,-186463,-29024,63,-639,-1076,52926,-37926,139146,-263,30,41,53170,198414,-76402,-123,347,648,37317,183658,-110121,-40,222,323,21768,65182,-13780,15,182,257,853,27256,-8536,30,84,501,26036,34024,14207,-142,-166,129,-18658,-45853,37195,-57,-49,-178,-50731,-97621,3719,-25,61,-60,-8353,-20914,-5731,31,-53,-195,-243,-32073,12195,20,3,-55,4817,-6158,-1463,-17,-3,5,5304,1158,2621,0,-12,-47,-60,-487,1341,17,-20,20,792,2682,731,-8,9,27,548,1951,-2073,-1,31,-17,-2256,914,-1646,0,-6,-5,121,182,2012,Right
332,-106,-1011,-58658,-165060,4451,-172,-61,143,48170,93536,16646,-105,-5,334,7317,81646,-15426,27,69,84,5670,32073,-12195,105,164,170,11219,47926,-12317,-10,-9,295,18963,32804,8780,-226,104,405,4390,-2256,12865,61,-183,-47,-25000,-48902,3353,0,19,-87,-10670,-18963,-12926,-14,11,-128,-2073,-32621,1646,7,-18,-59,2073,-13841,3231,12,34,-31,3353,-4512,-121,2,-25,-33,-4756,-2256,1707,-10,-36,-29,731,-121,1036,9,44,46,1097,731,-2439,8,-10,-31,-3170,-3231,1219,-22,26,27,4329,3536,-1158,11,-27,-15,-2256,-914,1890,-5,0,3,-609,365,-365,6,-5,-14,731,365,-1280,Right
670,-210,-836,-121646,-266036,10487,-204,-115,-467,120853,89085,37500,-402,4,492,-1646,179085,-43292,160,167,63,17073,70792,-29695,-54,174,410,30243,55304,3841,-52,135,622,2682,34512,3841,-66,-15,70,-18109,-29512,14024,-9,-116,-125,-17378,-57195,4695,-59,-29,5,2073,-33719,-1219,-9,-36,-93,-16646,-24390,-2134,-3,66,-69,4329,-19451,-426,14,-6,-80,-7621,-7865,-731,-1,-6,-40,4024,1707,1524,-9,8,28,1097,3048,0,21,31,-29,2256,-1341,2743,17,-57,20,-1707,4573,2317,-24,-7,18,-60,1707,-1646,13,39,-15,975,-1097,-2317,-11,-14,13,243,731,2012,14,-12,-1,-1158,-2256,792,Right
